,classificationcode,exp,opexpperpart,opexpperteam,partic,rev,PC1,PC2,university,gender
25130,2,24851.0,843.0,5902.0,7.0,24851.0,-0.2706986539164316,-0.3996372632976702,Southern University and A & M College,men
25131,2,39052.0,843.0,9274.0,11.0,39052.0,0.3057980699025128,-0.708372413566706,Southern University and A & M College,women
25172,7,13267.0,468.0,3746.0,8.0,13267.0,-0.9741438070610811,-0.3539777707848048,Southern Vermont College,men
25173,7,14203.0,468.0,4682.0,10.0,14203.0,-0.8260300169107335,-0.5149727920340065,Southern Vermont College,women
25346,17,19855.0,463.0,4167.0,9.0,23219.0,-1.3313279155609175,0.4545509020919279,Southwestern College,men
25347,17,17408.0,433.0,3464.0,8.0,22374.0,-1.450135587518769,0.5078788236259808,Southwestern College,women
25392,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,Southwestern Oklahoma State University,men
25393,4,53411.0,577.0,5770.0,10.0,53411.0,0.09793613877488277,-0.7261009055660914,Southwestern Oklahoma State University,women
25410,8,30585.0,430.0,4303.0,10.0,30585.0,-0.6442278787357822,-0.47957817897862304,Southwestern Oregon Community College,men
25411,8,24554.0,421.0,2527.0,6.0,24554.0,-1.0090899839739524,-0.15814082060127002,Southwestern Oregon Community College,women
25454,7,39210.0,3111.0,24891.0,8.0,39210.0,1.6909718622259005,2.0591540746014503,Spalding University,men
25455,7,37217.0,4572.0,22861.0,5.0,37217.0,2.080668965068389,3.4279435126414177,Spalding University,women
25470,12,46863.0,878.0,11413.0,13.0,46863.0,0.08724664741328986,0.07638864360206747,Spartanburg Methodist College,men
25471,12,32444.0,878.0,7901.0,9.0,32444.0,-0.4998478338708407,0.38282933265976443,Spartanburg Methodist College,women
25490,19,45651.0,1444.0,15888.0,11.0,63083.0,0.2120153136386985,1.390546345411612,Spokane Falls Community College,men
25491,19,38303.0,2648.0,15888.0,6.0,57552.0,0.4276555497862647,2.7769865790977284,Spokane Falls Community College,women
25570,14,6566.0,341.0,3756.0,11.0,8756.0,-1.3847632281829978,-0.07983009447149741,Springfield Technical Community College,men
25571,14,8256.0,1878.0,3756.0,2.0,8756.0,-1.070700176395921,1.9134907709815576,Springfield Technical Community College,women
25592,10,128469.0,1256.0,8793.0,7.0,129030.0,1.3455046661744445,0.5800098726989723,St Andrews University,men
25593,10,88519.0,1256.0,8793.0,7.0,89080.0,0.6790037987375379,0.6252981204157507,St Andrews University,women
25648,13,21601.0,767.0,6900.0,9.0,21601.0,-0.8357949677986212,0.38093417033830185,St Clair County Community College,men
25649,13,14401.0,1533.0,4600.0,3.0,14401.0,-0.9858800929923646,1.4747687810475805,St Clair County Community College,women
25734,6,86589.0,585.0,19311.0,33.0,86589.0,2.205469532020067,-2.365417450380124,St Lawrence University,men
25735,6,70261.0,585.0,13459.0,23.0,70261.0,1.2123009334405932,-1.5685146489763337,St Lawrence University,women
25750,9,30206.0,856.0,4282.0,5.0,30206.0,-0.7318277595592788,0.38504827870674374,St Louis College of Pharmacy,men
25751,9,28206.0,856.0,4282.0,5.0,28206.0,-0.7651945113708887,0.38731552515063755,St Louis College of Pharmacy,women
25772,7,17222.0,414.0,6625.0,16.0,17222.0,-0.44530497117950024,-1.0559618227256038,St Mary's College of Maryland,men
25773,7,15069.0,414.0,5795.0,14.0,15069.0,-0.6084521238009382,-0.8916628344880451,St Mary's College of Maryland,women
25802,6,65241.0,357.0,17116.0,48.0,84450.0,2.4431344265655173,-3.90694074495699,St Olaf College,men
25803,6,64791.0,309.0,11124.0,36.0,129000.0,1.9756274866527117,-3.041022788955088,St Olaf College,women
25830,10,42378.0,822.0,6576.0,8.0,43754.0,-0.34516287221453634,0.2099395468494055,St Thomas University,men
25831,10,39734.0,852.0,7668.0,9.0,41282.0,-0.27716070122545494,0.1674744919036118,St Thomas University,women
25988,7,45659.0,1035.0,12415.0,12.0,45697.0,0.4228758546198191,-0.1455695646554616,State University of New York at New Paltz,men
25989,7,59899.0,967.0,15470.0,16.0,59936.0,0.9538692415400504,-0.5130688740787951,State University of New York at New Paltz,women
26052,2,77394.0,1107.0,9967.0,9.0,78713.0,1.0229262942026407,-0.35816227900857095,Stetson University,men
26053,2,131503.0,1145.0,11445.0,10.0,129674.0,2.0328502032423734,-0.44803744784475513,Stetson University,women
26112,6,64329.0,1030.0,26788.0,26.0,64329.0,2.103831241270647,-1.238584974975618,Stevenson University,men
26113,6,63727.0,1530.0,19884.0,13.0,63727.0,1.4151946842439946,0.17623881246177966,Stevenson University,women
26204,14,13093.0,583.0,4666.0,8.0,13093.0,-1.269689798326469,0.38561025141638383,Suffolk County Community College,men
26205,14,6547.0,584.0,2334.0,4.0,6547.0,-1.6663197866754444,0.7053268210224373,Suffolk County Community College,women
26222,7,9055.0,221.0,1324.0,6.0,9055.0,-1.3611631218695814,-0.4086379977947104,Suffolk University,men
26223,7,9497.0,221.0,1766.0,8.0,9497.0,-1.2458525342006592,-0.578041194818123,Suffolk University,women
26252,14,4929.0,337.0,3032.0,9.0,4929.0,-1.5540751977309473,0.0851250920526873,Sullivan County Community College,men
26253,14,4929.0,3032.0,3032.0,1.0,4929.0,-0.6937092027489432,2.8920042500155314,Sullivan County Community College,women
26364,10,33501.0,548.0,3287.0,6.0,34115.0,-0.8715339120042848,0.12464363840249042,Tabor College,men
26365,10,39501.0,657.0,3944.0,6.0,40115.0,-0.6900632106361546,0.21467087806888477,Tabor College,women
26406,12,0.0,0.0,0.0,0.0,0.0,-2.213098473703784,0.38845372729643535,Tallahassee Community College,men
26407,12,14159.0,1295.0,11659.0,9.0,14159.0,-0.43172790170498015,0.7965884489894111,Tallahassee Community College,women
26440,10,146521.0,1113.0,24481.0,22.0,148133.0,3.016245607538488,-0.5951502198364671,Taylor University,men
26441,10,119695.0,1637.0,31101.0,19.0,128521.0,3.063179217668129,0.22096916458469076,Taylor University,women
26474,1,239780.0,2827.0,33929.0,12.0,239780.0,5.865634951441058,0.878127941854114,Temple University,men
26475,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,Temple University,women
26508,2,269103.0,2091.0,16724.0,8.0,269103.0,4.942941965621089,0.4035598426859749,Tennessee Technological University,men
26509,2,0.0,0.0,0.0,0.0,0.0,-1.6562829932486751,-0.5159944823927112,Tennessee Technological University,women
26542,5,43966.0,1792.0,16130.0,9.0,43966.0,0.8996964633508817,0.597972712212585,Texas A & M International University,men
26543,5,53499.0,2980.0,17882.0,6.0,53499.0,1.5477420508241342,1.8097116813631842,Texas A & M International University,women
26678,6,51478.0,2367.0,23666.0,10.0,57315.0,1.6925956954642971,1.1696413042911589,Texas Lutheran University,men
26679,6,52141.0,2894.0,26046.0,9.0,57972.0,2.01443938455268,1.711054394496945,Texas Lutheran University,women
26700,2,43335.0,346.0,4850.0,14.0,43335.0,0.06415819039398059,-1.446051843271803,Texas Southern University,men
26701,2,35143.0,348.0,4178.0,12.0,35143.0,-0.1909904697652589,-1.2704807087926966,Texas Southern University,women
26774,14,6447.0,479.0,2397.0,5.0,8650.0,-1.650427971948917,0.5338878537357115,Thaddeus Stevens College of Technology,men
26775,14,0.0,0.0,0.0,0.0,0.0,-2.324461569794806,0.5693433692342647,Thaddeus Stevens College of Technology,women
26832,7,0.0,0.0,0.0,0.0,0.0,-1.9346907334762298,-0.06377037754813794,The College of New Rochelle,men
26833,7,12635.0,182.0,1635.0,9.0,12635.0,-1.1744596044898021,-0.702817514834703,The College of New Rochelle,women
26856,5,18971.0,629.0,6294.0,10.0,19238.0,-0.48080671062066005,-0.5468943064874877,The College of Saint Rose,men
26857,5,24664.0,629.0,8183.0,13.0,25008.0,-0.16232499762730124,-0.7845296754703033,The College of Saint Rose,women
26882,6,64328.0,950.0,18998.0,20.0,70220.0,1.4719865914390748,-0.9180837768840597,The College of Saint Scholastica,men
26883,6,70761.0,950.0,20898.0,22.0,77241.0,1.764640576498284,-1.068462753174109,The College of Saint Scholastica,women
26920,13,17951.0,1935.0,13543.0,7.0,18837.0,-0.12307694551329935,1.5913844677453914,The Community College of Baltimore County,men
26921,13,17151.0,3386.0,13543.0,4.0,18037.0,0.3829864547121333,2.987885421174095,The Community College of Baltimore County,women
26936,20,2250.0,450.0,900.0,2.0,2400.0,-2.287980993636559,1.299218954663621,The King's College,men
26937,20,2250.0,450.0,900.0,2.0,2400.0,-2.287980993636559,1.299218954663621,The King's College,women
26952,9,78507.0,1353.0,18942.0,14.0,78507.0,1.4117854504799718,0.18738607086110132,The Master's University and Seminary,men
26953,9,66723.0,1380.0,13797.0,10.0,66723.0,0.7995235359052305,0.482224503502651,The Master's University and Seminary,women
26970,7,15484.0,703.0,1405.0,2.0,15484.0,-1.2064269363656885,0.3148337108226425,The Sage Colleges,men
26971,7,21102.0,702.0,7023.0,10.0,21102.0,-0.48997892692329137,-0.2980286864157568,The Sage Colleges,women
27086,2,178483.0,1112.0,11120.0,10.0,178483.0,2.8009778811299904,-0.5349308504679344,The University of Tennessee-Chattanooga,men
27087,2,0.0,0.0,0.0,0.0,0.0,-1.6562829932486751,-0.5159944823927112,The University of Tennessee-Chattanooga,women
27140,2,21418.0,1365.0,10919.0,8.0,22638.0,0.20786768513636458,0.012109226052718688,The University of Tennessee-Martin,men
27141,2,109596.0,1296.0,18143.0,14.0,115149.0,2.3013215529344735,-0.5460420038671836,The University of Tennessee-Martin,women
27206,7,47482.0,1010.0,20200.0,20.0,48585.0,1.1819076054625177,-0.7346665125850825,The University of Texas at Dallas,men
27207,7,40351.0,1010.0,14140.0,14.0,41454.0,0.5037549902876224,-0.30581832544720466,The University of Texas at Dallas,women
27262,7,35322.0,1068.0,19219.0,18.0,30327.0,0.819383807824426,-0.509814500181233,The University of Texas at Tyler,men
27263,7,34784.0,1308.0,19622.0,15.0,32622.0,0.8323606210461554,-0.0527062273895286,The University of Texas at Tyler,women
27282,4,81331.0,1026.0,12315.0,12.0,81331.0,1.175739647263665,-0.46612607871623984,The University of Texas of the Permian Basin,men
27283,4,85553.0,1086.0,9774.0,9.0,85553.0,1.0177079574645083,-0.2049178053933112,The University of Texas of the Permian Basin,women
27300,4,28674.0,540.0,5940.0,11.0,28674.0,-0.27986069420954623,-0.8122552289271022,The University of Virginia's College at Wise,men
27301,4,25067.0,660.0,5940.0,9.0,25067.0,-0.3723783600159444,-0.5377702361843952,The University of Virginia's College at Wise,women
27320,4,95818.0,1430.0,14297.0,10.0,105106.0,1.68796278759199,0.03472417023975466,The University of West Florida,men
27321,4,122271.0,1147.0,14905.0,13.0,124038.0,2.099308330278716,-0.4616943296025166,The University of West Florida,women
27362,7,12000.0,497.0,6467.0,13.0,12767.0,-0.6257410062874543,-0.7237229880695082,Thomas College,men
27363,7,10359.0,1545.0,4636.0,3.0,11291.0,-0.7043037318251777,0.9456473007101099,Thomas College,women
27442,16,3460.0,436.0,2614.0,6.0,3460.0,-1.7954334180610563,0.6025935267186008,Toccoa Falls College,men
27443,16,3460.0,436.0,2614.0,6.0,3460.0,-1.7954334180610563,0.6025935267186008,Toccoa Falls College,women
27468,9,64500.0,466.0,4657.0,10.0,64500.0,-0.10040601218300439,-0.39311268137461347,Tougaloo College,men
27469,9,32854.0,657.0,5254.0,8.0,32854.0,-0.5993011490605937,-0.02070104360156041,Tougaloo College,women
27522,7,25046.0,845.0,8453.0,10.0,25046.0,-0.28918356139532936,-0.16515441873369482,Transylvania University,men
27523,7,27518.0,1094.0,10941.0,10.0,27518.0,-0.012978502829829687,0.07116062153022952,Transylvania University,women
27540,8,33808.0,286.0,2857.0,10.0,33808.0,-0.726695837242543,-0.621646506111308,Treasure Valley Community College,men
27541,8,22553.0,461.0,2765.0,6.0,22553.0,-1.012766882262812,-0.12039516500294155,Treasure Valley Community College,women
27578,6,19763.0,309.0,7406.0,24.0,19603.0,-0.012809307090847079,-1.9244222239278652,Trine University,men
27579,6,4941.0,309.0,1852.0,6.0,4901.0,-1.3088772843722947,-0.41624477963737466,Trine University,women
27608,16,4209.0,342.0,1709.0,5.0,4209.0,-1.9129162665162984,0.6005600817288594,Trinity Bible College and Graduate School,men
27609,16,4209.0,342.0,1709.0,5.0,4209.0,-1.9129162665162984,0.6005600817288594,Trinity Bible College and Graduate School,women
27626,10,67782.0,700.0,8400.0,12.0,67782.0,0.27528736789055813,-0.23309752207601867,Trinity Christian College,men
27627,10,52882.0,700.0,7000.0,10.0,52882.0,-0.1288631021528956,-0.06469614514274806,Trinity Christian College,women
27678,9,53798.0,984.0,4918.0,5.0,53798.0,-0.24941745253258432,0.4695509510768842,Trinity International University-Illinois,men
27679,9,55716.0,752.0,3761.0,5.0,55716.0,-0.3786092330498933,0.2656641168409408,Trinity International University-Illinois,women
27702,6,64392.0,1375.0,22002.0,16.0,63312.0,1.5822744901474994,-0.17098600082127438,Trinity University,men
27703,6,72439.0,1375.0,24754.0,18.0,75184.0,1.9712012667418022,-0.31132261986941173,Trinity University,women
27772,10,89935.0,2540.0,15241.0,6.0,89935.0,1.5492943322516444,1.8299635125445919,Truett McConnell University,men
27773,10,99379.0,1833.0,16494.0,9.0,99379.0,1.5821827026642636,1.0259229752246257,Truett McConnell University,women
27872,4,69864.0,767.0,8442.0,11.0,70157.0,0.6355996523959637,-0.6370392057175271,Tusculum College,men
27873,4,115345.0,767.0,9976.0,13.0,115692.0,1.5570570617263413,-0.8377352270611153,Tusculum College,women
27912,8,6254.0,764.0,3054.0,4.0,6304.0,-1.2204741718262193,0.3162101192398103,Ulster County Community College,men
27913,8,1564.0,764.0,764.0,1.0,1614.0,-1.5415182333117918,0.5453430963686523,Ulster County Community College,women
27994,13,19169.0,1402.0,8414.0,6.0,19169.0,-0.6462964066221384,1.171176646505335,Union County College,men
27995,13,0.0,0.0,0.0,0.0,0.0,-2.2687800217492953,0.47889854826535005,Union County College,women
28008,5,155373.0,2885.0,20193.0,7.0,155373.0,3.3627782099408483,1.5737193499307378,Union University,men
28009,5,182329.0,2006.0,22069.0,11.0,182329.0,3.6849267181349745,0.5387004781590624,Union University,women
28030,6,40972.0,850.0,11055.0,13.0,43556.0,0.31428412281140305,-0.4907809963695092,United States Merchant Marine Academy,men
28031,6,36833.0,850.0,9354.0,11.0,34049.0,0.029948700993067255,-0.33408066229764327,United States Merchant Marine Academy,women
28042,20,4429.0,176.0,2117.0,12.0,4429.0,-1.8849989858394771,0.22095506680174806,Unity College,men
28043,20,4429.0,353.0,2117.0,6.0,4429.0,-2.063791100639235,0.8896017971657677,Unity College,women
28058,8,1304.0,100.0,200.0,2.0,8489.0,-1.7681337348535746,-0.07818829136143288,Universidad Central de Bayamon,men
28059,8,1204.0,100.0,100.0,1.0,5808.0,-1.8392701405245973,0.011439545068061215,Universidad Central de Bayamon,women
28080,8,1850.0,106.0,850.0,8.0,1850.0,-1.526040730786724,-0.5851319651613269,Universidad Metropolitana,men
28081,8,1850.0,142.0,850.0,6.0,1850.0,-1.5959151971697985,-0.3801647498625364,Universidad Metropolitana,women
28200,5,276365.0,2940.0,41159.0,14.0,276365.0,6.749196879664786,1.2407796554713277,University of Alaska Anchorage,men
28201,5,291248.0,3121.0,40569.0,13.0,291248.0,7.006056931866962,1.4426435833814117,University of Alaska Anchorage,women
28214,5,127890.0,2186.0,37157.0,17.0,127890.0,3.8651842843798745,0.48375035678417705,University of Alaska Fairbanks,men
28215,5,119009.0,2490.0,37351.0,15.0,119009.0,3.7765409067003444,0.9110562227057961,University of Alaska Fairbanks,women
28226,10,42413.0,841.0,4204.0,5.0,41342.0,-0.6033640823782235,0.4497447893168549,University of Antelope Valley,men
28227,10,40212.0,2003.0,2003.0,1.0,41342.0,-0.3838735052632477,1.6687887586028167,University of Antelope Valley,women
28300,4,18065.0,651.0,3903.0,6.0,18065.0,-0.723436731867526,-0.3084335324205785,University of Arkansas at Monticello,men
28301,4,23403.0,580.0,3480.0,6.0,23403.0,-0.6871373202048451,-0.3774669620693089,University of Arkansas at Monticello,women
28330,5,86949.0,815.0,8963.0,11.0,86949.0,0.9098629567604102,-0.5187906646437276,University of Arkansas-Fort Smith,men
28331,5,73564.0,1217.0,9733.0,8.0,73564.0,0.7755254814052819,0.08887462117687737,University of Arkansas-Fort Smith,women
28348,5,166229.0,811.0,8105.0,10.0,166229.0,2.1450938540758635,-0.5388931423560512,University of Bridgeport,men
28349,5,230565.0,880.0,9678.0,11.0,230565.0,3.3704563399744627,-0.6179874011918486,University of Bridgeport,women
28428,3,35680.0,803.0,10443.0,13.0,35680.0,0.32006984952681783,-0.8009656019971749,University of California-Irvine,men
28429,3,53519.0,1021.0,19394.0,19.0,53519.0,1.418017177578,-1.01966546057621,University of California-Irvine,women
28466,10,16854.0,1134.0,7938.0,7.0,16871.0,-0.6181690371332114,0.5965940550560715,University of California-Merced,men
28467,10,24077.0,1134.0,11340.0,10.0,24102.0,-0.19951080114675537,0.38476821943100586,University of California-Merced,women
28528,3,100319.0,2208.0,37535.0,17.0,100319.0,3.5451943980449867,0.3581142504859344,University of California-Santa Barbara,men
28529,3,109193.0,1791.0,34025.0,19.0,109193.0,3.4183580963593103,-0.2174003923205843,University of California-Santa Barbara,women
28628,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,University of Central Oklahoma,men
28629,4,87731.0,682.0,8186.0,12.0,94940.0,0.9836064732415931,-0.8242936745207481,University of Central Oklahoma,women
28786,7,36069.0,1607.0,12859.0,8.0,36069.0,0.36830729414888874,0.6727961280358165,University of Dallas,men
28787,7,43104.0,1348.0,13483.0,10.0,43104.0,0.486931371275333,0.2974842261853567,University of Dallas,women
28808,2,242886.0,1747.0,29693.0,17.0,189479.0,4.938267872721014,-0.33607296808249343,University of Dayton,men
28809,2,0.0,0.0,0.0,0.0,0.0,-1.6562829932486751,-0.5159944823927112,University of Dayton,women
28910,3,178125.0,1019.0,12229.0,12.0,178125.0,2.838868162633315,-0.673312488791956,University of Evansville,men
28911,3,92082.0,1071.0,10705.0,10.0,92082.0,1.2648821877072902,-0.3860093365845106,University of Evansville,women
29008,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,University of Hawaii at Hilo,men
29009,5,72616.0,3307.0,19843.0,6.0,72616.0,2.1102922871354712,2.078345601003901,University of Hawaii at Hilo,women
29118,5,79585.0,783.0,12520.0,16.0,79585.0,1.164462465027711,-0.913109106466227,University of Illinois at Springfield,men
29119,5,83891.0,865.0,12981.0,15.0,83891.0,1.252881840936714,-0.7572872709597904,University of Illinois at Springfield,women
29278,6,48216.0,287.0,3730.0,13.0,51184.0,-0.1774238157790359,-1.0709278845767405,University of La Verne,men
29279,6,48216.0,287.0,3730.0,13.0,51184.0,-0.1774238157790359,-1.0709278845767405,University of La Verne,women
29372,20,4679.0,1449.0,4347.0,3.0,4679.0,-1.5879595739359722,2.0488817961567394,University of Maine at Augusta,men
29373,20,0.0,0.0,0.0,0.0,0.0,-2.6585508580678714,1.1120122950477527,University of Maine at Augusta,women
29390,7,13973.0,627.0,6271.0,10.0,13973.0,-0.6798163200767774,-0.36201763145031357,University of Maine at Farmington,men
29391,7,12854.0,338.0,5076.0,15.0,12854.0,-0.6721333053829233,-1.0498653798101234,University of Maine at Farmington,women
29414,7,24259.0,783.0,7830.0,10.0,24259.0,-0.3609923288807782,-0.22386502213021026,University of Maine at Presque Isle,men
29415,7,22987.0,832.0,4990.0,6.0,22987.0,-0.6734440356560313,0.11803835869712975,University of Maine at Presque Isle,women
29580,7,18637.0,261.0,3391.0,13.0,18637.0,-0.7797975999551457,-0.9700610838424278,University of Massachusetts-Boston,men
29581,7,18549.0,300.0,3304.0,11.0,18549.0,-0.8541253413086248,-0.7642367842072642,University of Massachusetts-Boston,women
29616,6,42540.0,1008.0,9070.0,9.0,44600.0,0.13605997965303088,-0.051091577906137234,University of Massachusetts-Dartmouth,men
29617,6,42383.0,676.0,8787.0,13.0,46459.0,0.15974895935502495,-0.6707425777322923,University of Massachusetts-Dartmouth,women
29722,10,20923.0,492.0,4923.0,10.0,26326.0,-0.8132151128164876,-0.2341883395926458,University of Michigan-Dearborn,men
29723,10,23673.0,386.0,3084.0,8.0,29076.0,-0.9920950222114441,-0.176330028335646,University of Michigan-Dearborn,women
29902,9,72316.0,834.0,7507.0,9.0,72316.0,0.29314621724597645,0.024870053420746798,University of Mobile,men
29903,9,63561.0,1228.0,7370.0,6.0,66531.0,0.21214092250244931,0.6012906581618735,University of Mobile,women
30058,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,University of Nevada-Las Vegas,men
30059,1,190589.0,931.0,36296.0,39.0,190589.0,5.475924637719368,-2.8884634787832604,University of Nevada-Las Vegas,women
30102,7,21909.0,677.0,11513.0,17.0,22332.0,0.03994348883784506,-0.856615807105869,University of New England,men
30103,7,27173.0,430.0,15922.0,37.0,27595.0,1.0962078186101205,-2.7441949651785045,University of New England,women
30184,3,89308.0,3419.0,27354.0,8.0,89308.0,3.009585559433549,1.9252019776635712,University of New Orleans,men
30185,3,85198.0,1336.0,16027.0,12.0,85198.0,1.6190133243611062,-0.25210272581625,University of New Orleans,women
30204,4,132163.0,2332.0,34974.0,15.0,132163.0,3.862892282355314,0.639478681999722,University of North Alabama,men
30205,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,University of North Alabama,women
30386,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,University of North Georgia,men
30387,5,87111.0,1756.0,29855.0,17.0,84824.0,2.610596390937703,0.06502331074085235,University of North Georgia,women
30484,6,40581.0,1391.0,9738.0,7.0,40581.0,0.20459302444925867,0.44079474138738084,University of Northwestern-St Paul,men
30485,6,41973.0,654.0,10460.0,16.0,41973.0,0.32122175753933974,-0.9179040866275626,University of Northwestern-St Paul,women
30618,9,29097.0,1019.0,5097.0,5.0,29097.0,-0.6369746071340714,0.5280641833798171,University of Pikeville,men
30619,9,41811.0,1019.0,8155.0,8.0,41811.0,-0.14387827876882334,0.3037774559796415,University of Pikeville,women
30652,7,6513.0,429.0,3434.0,8.0,6673.0,-1.118428502178717,-0.3825407670155845,University of Pittsburgh-Greensburg,men
30653,7,6590.0,585.0,3511.0,6.0,6750.0,-1.1295702938267056,-0.08279325349668723,University of Pittsburgh-Greensburg,women
30770,5,18880.0,100.0,1400.0,14.0,18880.0,-0.7923321872218104,-1.4012396000588545,University of Puerto Rico-Bayamon,men
30771,5,13701.0,200.0,1400.0,7.0,13701.0,-1.1349136087857796,-0.6982350828054488,University of Puerto Rico-Bayamon,women
30794,8,12376.0,496.0,2975.0,6.0,17416.0,-1.1144585851436442,-0.08338187967712657,University of Puerto Rico-Humacao,men
30795,8,12165.0,595.0,2975.0,5.0,12532.0,-1.155678138085413,0.08762333134264053,University of Puerto Rico-Humacao,women
30878,6,43805.0,623.0,8727.0,14.0,39560.0,0.13042162853392922,-0.7939472228319349,University of Redlands,men
30879,6,41832.0,618.0,6802.0,11.0,37776.0,-0.12780454543543282,-0.5653725047285534,University of Redlands,women
30926,2,132962.0,3977.0,43746.0,11.0,132962.0,4.986843062108342,2.25209868370471,University of Richmond,men
30927,2,0.0,0.0,0.0,0.0,0.0,-1.6562829932486751,-0.5159944823927112,University of Richmond,women
31000,7,0.0,0.0,0.0,0.0,0.0,-1.9346907334762298,-0.06377037754813794,University of Saint Joseph,men
31001,7,22200.0,629.0,8175.0,13.0,22200.0,-0.3180613666381624,-0.6006099350545819,University of Saint Joseph,women
31040,2,75663.0,937.0,14049.0,15.0,75384.0,1.3656024436915475,-0.9435138572675631,University of San Diego,men
31041,2,172038.0,878.0,24586.0,28.0,172180.0,4.033249931721314,-2.0579202705379944,University of San Diego,women
31068,9,51618.0,383.0,3447.0,9.0,51618.0,-0.45554938505771236,-0.376662688978205,University of Science and Arts of Oklahoma,men
31069,9,41394.0,348.0,3825.0,11.0,41394.0,-0.5370048136297779,-0.5623985302891101,University of Science and Arts of Oklahoma,women
31090,7,33908.0,881.0,14103.0,16.0,33908.0,0.4135487190858667,-0.5753672250350866,University of Scranton,men
31091,7,33358.0,1382.0,13819.0,10.0,33358.0,0.3562332924106393,0.34111542178338766,University of Scranton,women
31134,1,68258.0,955.0,10510.0,11.0,68258.0,0.9602330347727268,-0.722248818042743,University of South Alabama,men
31135,1,62053.0,955.0,9554.0,10.0,62053.0,0.7662003165498947,-0.6441069713079544,University of South Alabama,women
31150,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,University of South Carolina-Aiken,men
31151,5,62247.0,1314.0,9198.0,7.0,73643.0,0.6554820354344488,0.24335149699301845,University of South Carolina-Aiken,women
31164,10,31553.0,622.0,4974.0,8.0,36738.0,-0.6630248466452735,0.03311440236548946,University of South Carolina-Beaufort,men
31165,10,49019.0,516.0,4644.0,9.0,54522.0,-0.3897734518084212,-0.1640576234214053,University of South Carolina-Beaufort,women
31290,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,University of Southern California,men
31291,1,539273.0,6844.0,116351.0,17.0,510014.0,16.72610721330242,4.754004160669483,University of Southern California,women
31428,1,262747.0,1525.0,22874.0,15.0,262747.0,5.246316505346105,-0.628138735370446,University of Toledo,men
31429,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,University of Toledo,women
31450,1,314169.0,1472.0,38281.0,26.0,314169.0,7.3193430124611645,-1.4211069263606606,University of Tulsa,men
31451,1,402441.0,1810.0,36193.0,20.0,402441.0,8.581350434750698,-0.7650282033955477,University of Tulsa,women
31480,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,University of Utah,men
31481,1,315943.0,3958.0,87065.0,22.0,35085.0,8.372065358063567,2.0647031739981747,University of Utah,women
31494,7,5275.0,355.0,1775.0,5.0,5275.0,-1.3849075514006641,-0.20332768521751507,University of Valley Forge,men
31495,7,5275.0,444.0,1775.0,4.0,5275.0,-1.388119839826809,-0.0455411645651776,University of Valley Forge,women
31604,4,77317.0,483.0,3379.0,7.0,77317.0,0.206946148476805,-0.6044365356683395,University of West Georgia,men
31605,4,84965.0,435.0,3480.0,8.0,84965.0,0.3610946410233959,-0.7371239453311251,University of West Georgia,women
31640,6,36739.0,600.0,14400.0,24.0,50471.0,0.8639834464483134,-1.6054619307615814,University of Wisconsin-Eau Claire,men
31641,6,40967.0,601.0,18628.0,31.0,50471.0,1.4107986947667401,-2.1472658941415155,University of Wisconsin-Eau Claire,women
31660,3,114187.0,2333.0,27994.0,12.0,114187.0,3.143135085995044,0.7088637695843487,University of Wisconsin-Green Bay,men
31661,3,100547.0,2908.0,26176.0,9.0,100547.0,2.9531699574197137,1.4045871712095213,University of Wisconsin-Green Bay,women
31684,6,52377.0,823.0,18936.0,23.0,56758.0,1.3291179295866256,-1.2682946874627108,University of Wisconsin-La Crosse,men
31685,6,48695.0,727.0,18172.0,25.0,53089.0,1.2728767857342402,-1.5297070229357794,University of Wisconsin-La Crosse,women
31828,6,29971.0,480.0,14882.0,31.0,29971.0,0.9078033339794118,-2.2864987162788166,University of Wisconsin-Stevens Point,men
31829,6,29788.0,480.0,12967.0,27.0,29788.0,0.6376160212603211,-1.967203994946354,University of Wisconsin-Stevens Point,women
31856,6,39294.0,1099.0,20879.0,19.0,39294.0,1.1223382713583516,-0.6444908748573766,University of Wisconsin-Stout,men
31857,6,40375.0,898.0,24241.0,27.0,45773.0,1.6065589081872704,-1.4549444205709632,University of Wisconsin-Stout,women
31876,16,23072.0,967.0,10640.0,11.0,23072.0,-0.6170196642561956,0.6973544154638059,University of Wisconsin-Superior,men
31877,16,20817.0,699.0,8385.0,12.0,20817.0,-0.8435292980263548,0.3617607907592307,University of Wisconsin-Superior,women
31904,6,18849.0,604.0,12079.0,20.0,19946.0,0.17465592126805032,-1.2563152647357323,University of Wisconsin-Whitewater,men
